Name;Duration;Conf;Efficiency 
model0001.xml;36.004;239;6.638151316520387
model0002.xml;26.003;164;6.3069645810098836
model0003.xml;22.002;133;6.0449050086355784
model0004.xml;28.003;188;6.713566403599614
model0005.xml;22.002;148;6.726661212617035
model0006.xml;20.003;121;6.049092636104584
model0007.xml;22.003;159;7.226287324455756
model0008.xml;22.003;155;7.0444939326455485
model0009.xml;26.003;190;7.306849209706573
model0010.xml;20.003;139;6.948957656351547
