Name;Duration;Conf;Efficiency 
model0001.xml;34.005;239;7.028378179679458
model0002.xml;26.004;164;6.306722042762652
model0003.xml;22.003;133;6.044630277689406
model0004.xml;28.003;188;6.713566403599614
model0005.xml;24.004;148;6.16563906015664
model0006.xml;22.002;121;5.4995000454504135
model0007.xml;24.018;159;6.620034973769672
model0008.xml;24.003;155;6.457526142565513
model0009.xml;26.003;190;7.306849209706573
model0010.xml;22.002;139;6.317607490228162
