Name;Duration;Conf;Efficiency 
model0001.xml;36.005;239;6.637966949034856
model0002.xml;26.003;164;6.3069645810098836
model0003.xml;22.002;133;6.0449050086355784
model0004.xml;28.004;188;6.713326667618912
model0005.xml;22.003;148;6.726355496977685
model0006.xml;20.003;121;6.049092636104584
model0007.xml;22.002;159;7.226615762203436
model0008.xml;22.003;155;7.0444939326455485
model0009.xml;26.004;190;7.306568220273804
model0010.xml;20.003;139;6.948957656351547
