Name;Duration;Conf;Efficiency 
model00001.xml;28908.314;175;0.006053621805823751
model00002.xml;28992.996;128;0.004414859368103938
model00003.xml;29133.426;129;0.004427903535959005
model00004.xml;28822.545;129;0.004475663061676198
