Name;Duration;Conf;Efficiency 
model00001.xml;28948.41;175;0.00604523702683498
model00002.xml;28897.097;126;0.0043602995830342405
model00003.xml;28990.645;121;0.004173760190571821
model00004.xml;28925.721;120;0.004148556919289928
