Name;Duration;Conf;Efficiency 
model00001.xml;28844.776;170;0.005893614843810886
model00002.xml;29165.433;121;0.004148746908712105
model00003.xml;28851.219;122;0.0042285908266129065
model00004.xml;28907.157;122;0.004220408115540384
