Name;Duration;Conf;Efficiency 
model00001.xml;28871.336;183;0.0063384666369439915
model00002.xml;28834.262;128;0.0044391633813967565
model00003.xml;28883.379;130;0.004500858434880489
model00004.xml;29083.538;129;0.0044354988722486235
