Name;Duration;Conf;Efficiency 
model00001.xml;28913.232;173;0.00598341963292101
model00002.xml;29006.909;121;0.004171419988251764
model00003.xml;29075.198;123;0.004230409712085194
model00004.xml;29149.855;126;0.0043224914840914305
